Timestamp,UnitName,DNA,DNE,AllySector,EnemySector,NearestEType,GreatestAngle,SmallestAngle,Vx,Vz,Px,Pz,ElevationDiff,Elevation,Health,PercentForestAtEnemy,PercentForestAtSol,PercentForestNorthSector,PercentForestSouthSector,PercentForestEastSector,PercentForestWestSector
12:00:37.703700,Soldier1,6.444656701485817,383.8591591977457,"[1, 4, 4]","[4, 4, 2, 2]",Rifleman,0.013677327969427968,0.008989664562443355,3.31518,2.89304,9371.08,16499.4,0.7129438693587148,5.97631,0,[0.993609],[0.998647],0.9982233846153844,0.9980585333333334,0.9985236666666668,0.9978773000000002
12:00:37.768900,Soldier2,6.444656701485817,387.5610435789447,"[3, 3, 3]","[4, 4, 2, 2]",Rifleman,0.0019300839431817434,0.0014739349487824598,0,0,9365.14,16501.9,0.7501500509847308,5.75804,0,[0.993609],[0.998889],0.9976999230769231,0.9981477333333334,0.998271,0.9964503000000002
12:00:37.810100,Soldier3,13.712198948380912,396.78225527359433,"[2, 1, 3]","[4, 4, 2, 2]",Rifleman,0.012163219081083068,0.007177154577587091,0,0,9357.7,16496.4,0.73433971738198,5.8498,0,[0.993609],[0.998845],0.9978809230769231,0.9971683999999998,0.9984396666666666,0.9941669000000001
12:00:37.882200,Soldiergunner,26.037665025881587,409.68710755892795,"[2, 1, 1]","[4, 4, 2, 2]",Rifleman,0.0053607362908944,0.004289299477634012,0.374213,0.622635,9347.48,16488.4,0.7743318997050793,5.62047,0,[0.993609],[0.997446],0.996990230769231,0.9960321333333334,0.9983885555555556,0.9927313999999999
12:00:43.698100,Soldier1,24.937714410105663,363.7843454575803,"[3, 3, 4]","[4, 4, 2, 2]",Rifleman,0.004047605762725021,0.0007889946193830838,2.90285,3.30659,9389.81,16513.5,0.7900470747823201,5.97631,0,[0.98837],[0.998013],0.9973373076923077,0.9984849333333334,0.9985769999999997,0.9982844999999999
12:00:43.759900,Soldier2,24.937714410105663,388.7202948136359,"[1, 3, 4]","[4, 4, 2, 2]",Rifleman,0.009828976840316226,0.005685704654878393,0,0,9369.45,16499.1,0.7784931955279222,6.04576,0,[0.98837],[0.998828],0.9982278461538461,0.9976983333333334,0.9983955555555557,0.996376
12:00:43.821700,Soldier3,30.861887498983048,394.38688885407765,"[1, 3, 4]","[4, 4, 2, 2]",Rifleman,0.011754985156162556,0.0016380988922463913,0.816228,0.637835,9362.62,16498.9,0.7784931955279222,6.04576,0,[0.98837],[0.998828],0.9982278461538461,0.9976983333333334,0.9983955555555557,0.996376
12:00:43.886900,Soldiergunner,43.491028960005266,406.96438615682376,"[2, 2, 2]","[4, 4, 2, 2]",Rifleman,0.013251383783828143,0.005738736760860585,0.583216,0.856107,9351.67,16492.6,0.8114429228055853,5.8498,0,[0.98837],[0.998845],0.9978809230769231,0.9971683999999998,0.9984396666666666,0.9941669000000001
12:00:49.699400,Soldier1,20.14718094424082,342.5447322613514,"[3, 3]","[2, 2]",Rifleman,0.009705548219946517,0.0067908780887966395,3.47256,2.70211,9407.74,16532.6,0.6627354763974107,6.34341,0,[0.977086],[0.998024],0.9967253076923078,0.9984814,0.9989905555555555,0.9972208
12:00:49.761200,Soldier2,20.14718094424082,362.49723047217987,"[1, 3, 4]","[4, 2, 2]",Rifleman,0.005768433132606518,0.0002855672214253246,3.28806,4.40893,9394.07,16517.8,0.7340375677938976,5.90686,0,[0.977086],[0.998101],0.9976612307692307,0.9985274000000001,0.9989347777777778,0.9982827999999999
12:00:49.823000,Soldier3,37.96769811300163,380.3721294995222,"[1, 1, 4]","[4, 4, 2, 2]",Rifleman,0.015473981352573798,0.007076445310840269,5.13991,-0.692501,9380.55,16506.1,0.7256739314141745,5.95647,0,[0.977086],[0.998279],0.9978459999999999,0.9984176,0.9987028888888888,0.9985688999999999
12:00:49.884800,Soldiergunner,55.0,397.50976541463865,"[2, 2]","[4, 4, 2, 2]",Rifleman,0.014533950765067973,0.0007708231101501949,4.58793,2.90528,9363.74,16499.6,0.7107947552412222,6.04576,0,[0.977086],[0.998828],0.9982278461538461,0.9976983333333334,0.9983955555555557,0.996376
12:00:55.693800,Soldier1,29.369753148435162,322.47798374462775,[3],"[2, 2]",Rifleman,0.010294085256791515,0.003291968385801211,3.06725,3.15469,9426.64,16549.3,0.5509121084870149,6.77004,0,[0.772866],[0.998688],0.9975615384615385,0.9989883333333331,0.998659888888889,0.9971591
12:00:52.748100,Soldier2,29.369753148435162,351.81399687903354,"[1, 4]","[2, 2]",Rifleman,0.011479943498881857,0.004665791018334135,3.74447,3.58847,9405.32,16529.1,0.6558896372262025,6.09537,0,[0.772866],[0.998231],0.9975255384615386,0.9986081333333333,0.9991417777777778,0.9977868000000001
12:00:52.816800,Soldier3,55.69586699208238,378.07399751900243,"[2, 4]","[4, 4, 2, 2]",Rifleman,0.02177402875568146,0.007957759404087952,3.98675,2.76301,9386.78,16510.4,0.6756157831648235,5.97631,0,[0.772866],[0.998013],0.9973373076923077,0.9984849333333334,0.9985769999999997,0.9982844999999999
12:00:52.906000,Soldiergunner,75.43582438072534,397.91351522661125,[2],"[4, 4, 2, 2]",Rifleman,0.011242195722024964,0.004765205844469521,0,0,9369.2,16500.4,0.7128219647908395,5.75804,0,[0.772866],[0.998889],0.9976999230769231,0.9981477333333334,0.998271,0.9964503000000002
12:00:58.718500,Soldier1,13.400093283258986,313.5140507218135,"[3, 4]","[2, 2]",Rifleman,0.007039876306674866,0.0066834889781605365,3.11643,3.10612,9436.01,16558.5,0.48642573755784013,6.5,0,[0.177394],[0.998712],0.9979738461538461,0.9989659999999998,0.998329,0.9969479000000001
12:00:58.800900,Soldier2,13.400093283258986,326.73006060049147,"[1, 4]","[2, 2]",Rifleman,0.007396537465462797,0.00030559174739206926,4.0276,2.99965,9427.56,16548.1,0.44572091913320483,6.77004,0,[0.177394],[0.998688],0.9975615384615385,0.9989883333333331,0.998659888888889,0.9971591
12:00:58.886700,Soldier3,37.03857988638276,350.4701990184036,"[2, 2, 3]","[2, 2]",Rifleman,0.014436413772162664,0.0069890807254933225,3.47681,4.26167,9409.93,16532.2,0.5108114357128041,6.34341,0,[0.177394],[0.998024],0.9967253076923078,0.9984814,0.9989905555555555,0.9972208
12:00:58.976000,Soldiergunner,76.62434339033467,390.10645982859523,[1],"[4, 4, 2, 2]",Rifleman,0.019835779522558373,0.0005910112631787943,-0.100931,1.03096,9380.01,16506.2,0.5737498907295678,5.95647,0,[0.177394],[0.998279],0.9978459999999999,0.9984176,0.9987028888888888,0.9985688999999999
12:01:04.695740,Soldier1,8.839117603018972,287.51096605173154,"[3, 3]","[2, 2]",Rifleman,0.003122804478336667,0.002128226157695999,3.49005,2.12551,9455.25,16576.1,0.7122498013146211,5.18608,0,[0.177394],[0.998892],0.9977393846153847,0.9984475333333334,0.9982032222222222,0.9977809000000001
12:01:04.778140,Soldier2,8.839117603018972,296.3252766808798,"[1, 3]","[2, 2]",Rifleman,0.00496563544141962,0.0014410218133261822,3.63091,3.70334,9449.05,16569.8,0.5148188809821374,6.31804,0,[0.177394],[0.998766],0.9980401538461539,0.9986587999999998,0.9982577777777778,0.9972057000000001
12:01:04.867400,Soldier3,30.884624006129926,318.3945784714308,"[1, 1]","[2, 2]",Rifleman,0.008088376195356834,0.00046658545620821025,4.74693,2.77789,9432.15,16555.6,0.48642573755784013,6.5,0,[0.177394],[0.998712],0.9979738461538461,0.9989659999999998,0.998329,0.9969479000000001
12:01:04.936070,Soldiergunner,76.08391682872056,363.5682059806638,[],"[4, 2, 2]",Rifleman,0.0209547919629825,0.003277494604095313,3.76994,3.57299,9399.43,16524.4,0.6076307754370294,5.75804,0,[0.177394],[0.997758],0.9970108461538462,0.9984245333333334,0.9988442222222221,0.9977760000000002
12:01:10.703900,Soldier1,7.951955734283051,263.5953870992429,"[3, 4]","[2, 2]",Rifleman,0.0029686130251508594,0.0024067253867529285,3.1353,3.08707,9475.5,16589.3,0.7122498013146211,5.18608,0,[0.177394],[0.997945],0.9972003846153845,0.9984376666666666,0.9977473333333333,0.9984475999999999
12:01:10.769100,Soldier2,7.951955734283051,271.5179229811535,"[3, 4]","[2, 2]",Rifleman,0.011786045692432615,0.0002817105634063913,3.67125,3.66335,9470.06,16583.5,0.7122498013146211,5.18608,0,[0.177394],[0.997945],0.9972003846153845,0.9984376666666666,0.9977473333333333,0.9984475999999999
12:01:10.827500,Soldier3,25.59585122632164,289.06532566186416,"[2, 2]","[2, 2]",Rifleman,0.009379320305593316,0.0025974996626828544,3.25445,4.03817,9454.76,16574.3,0.7122498013146211,5.18608,0,[0.177394],[0.998892],0.9977393846153847,0.9984475333333334,0.9982032222222222,0.9977809000000001
12:01:10.896100,Soldiergunner,68.68929246978601,332.24790082105653,[],"[2, 2]",Rifleman,0.011839241989130486,0.010149007095667725,4.29295,3.43811,9422.67,16545.4,0.44572091913320483,6.77004,0,[0.177394],[0.998688],0.9975615384615385,0.9989883333333331,0.998659888888889,0.9971591
12:01:13.683900,Soldier1,8.269830711690844,250.6390464392947,"[4, 4]","[2, 2]",Rifleman,0.0022219214908399685,0.0012240526695325635,2.42972,3.66831,9485.37,16597.7,0.7294796527408367,5.09749,0,[0.177394],[0.997267],0.9963109230769229,0.9984243333333335,0.9965203333333333,0.9981044000000002
12:01:13.752600,Soldier2,8.269830711690844,258.8910050581127,"[2, 3]","[2, 2]",Rifleman,0.005385420592063345,0.001977660954883354,2.50111,2.85216,9478.86,16592.6,0.7198702388772374,5.14671,0,[0.177394],[0.997389],0.9971966153846152,0.9983764666666667,0.9967542222222223,0.9979628000000001
12:01:13.838400,Soldier3,33.061713506714554,283.68258335682043,"[2, 1, 3]","[2, 2]",Rifleman,0.006621491877742489,0.004110870327547924,0,0,9460,16576.5,0.7122498013146211,5.18608,0,[0.177394],[0.998892],0.9977393846153847,0.9984475333333334,0.9982032222222222,0.9977809000000001
12:01:13.924300,Soldiergunner,66.27245958918385,316.8331013325449,[1],"[2, 2]",Rifleman,0.010758236041557673,0.009303124342387756,3.11354,3.19169,9433.7,16556.2,0.48642573755784013,6.5,0,[0.177394],[0.998712],0.9979738461538461,0.9989659999999998,0.998329,0.9969479000000001
12:01:19.705800,Soldier1,9.956425061235333,224.371144312274,[4],"[2, 2]",Rifleman,0.003947745132076327,0.0008971080104623967,3.10757,3.11497,9503.89,16616.4,0.664081274098377,5.442,0,[0.177394],[0.993656],0.9949824615384616,0.9967540666666665,0.9957744444444443,0.9971866
12:01:19.767600,Soldier2,9.956425061235333,234.28879956156507,[2],"[2, 2]",Rifleman,0.014539079389771364,0.011104810348012575,2.29018,3.80519,9495.87,16610.5,0.6841771086534432,5.33373,0,[0.177394],[0.995169],0.9954011538461539,0.9970703333333333,0.9950406666666667,0.9978491
12:01:19.832800,Soldier3,53.47363930012786,277.80619305551846,[4],"[2, 2]",Rifleman,0.015436187400192583,0.007157065215925846,3.0843,4.55381,9465.38,16579.3,0.7608625832596004,4.94,0,[0.177394],[0.998716],0.9977556923076923,0.9983772666666668,0.9983566666666667,0.998499
12:01:19.918700,Soldiergunner,77.91556712236755,302.2617071347274,[2],"[2, 2]",Rifleman,0.014066131783220314,0.003750714887085439,3.88893,3.88925,9444.05,16566.5,0.5148188809821374,6.31804,0,[0.177394],[0.998766],0.9980401538461539,0.9986587999999998,0.9982577777777778,0.9972057000000001
12:01:25.693400,Soldier1,9.135994746058085,198.00359213913293,[3],"[2, 2]",Rifleman,0.0033205801412836285,0.0025899220677971673,3.11258,3.10997,9522.56,16635.1,0.7291030676958346,5.09941,0,[0.177394],[0.996314],0.9968010769230768,0.9954081333333333,0.9977073333333332,0.9946579
12:01:25.755200,Soldier2,9.135994746058085,207.11480608590043,"[1, 4]","[2, 2]",Rifleman,0.009873369257158801,0.00552369327273048,3.4908,3.27426,9516.14,16628.6,0.743088287735695,5.02859,0,[0.177394],[0.993428],0.9957738461538461,0.9955900000000001,0.9967425555555555,0.9958189999999998
12:01:25.823800,Soldier3,46.981154732508436,244.93605777835086,[2],"[2, 2]",Rifleman,0.012473675138146874,0.008549803786981698,3.55169,4.19947,9488.73,16602.5,0.7294796527408367,5.09749,0,[0.177394],[0.996705],0.9962899230769229,0.9980174666666668,0.9953497777777778,0.9979326000000001
