terrainid,tx,ty,tz,urban,open,closed
460,1000220,0,1003400,2.50667e-08,1.85502e-119,1
461,1000230,0,1003400,4.40336e-08,3.24068e-114,1
462,1000240,0,1003400,8.29941e-08,3.33732e-109,1
463,1000250,0,1003400,1.43855e-07,1.08286e-104,1
464,1000260,0,1003400,3.78789e-07,2.03859e-96,1
465,1000270,0,1003400,1.06215e-06,2.98242e-87,0.999999
466,1000280,0,1003400,2.34498e-06,4.67648e-79,0.999998
467,1000290,0,1003400,2.42865e-06,4.41903e-78,0.999998
468,1000300,0,1003400,1.42382e-06,5.10597e-84,0.999999
469,1000310,0,1003400,9.76268e-07,1.82525e-88,0.999999
470,1000320,0,1003400,1.20676e-06,1.71653e-86,0.999999
471,1000330,0,1003400,2.05062e-06,6.5066e-81,0.999998
472,1000340,0,1003400,3.73245e-06,4.04247e-76,0.999996
473,1000350,0,1003400,3.7514e-06,5.08304e-75,0.999996
474,1000360,0,1003400,2.65179e-06,2.96144e-76,0.999997
475,1000370,0,1003400,1.79439e-06,1.43359e-81,0.999998
476,1000380,0,1003400,1.30223e-06,3.41857e-87,0.999999
477,1000390,0,1003400,7.25006e-07,1.28252e-92,0.999999
478,1000400,0,1003400,5.2968e-07,7.70921e-95,0.999999
479,1000410,0,1003400,3.78015e-07,1.85142e-96,1
480,1000420,0,1003400,2.4836e-07,3.90085e-100,1
481,1000430,0,1003400,1.31886e-07,1.93448e-106,1
482,1000440,0,1003400,8.33189e-08,5.63915e-113,1
483,1000450,0,1003400,7.479e-08,1.44462e-111,1
484,1000460,0,1003400,8.55441e-08,9.68059e-107,1
485,1000470,0,1003400,1.54718e-07,1.28591e-102,1
486,1000480,0,1003400,3.0976e-07,4.71123e-99,1
487,1000490,0,1003400,7.24052e-07,1.90045e-91,0.999999
488,1000500,0,1003400,2.92955e-06,3.36632e-78,0.999997
489,1000510,0,1003400,1.5908e-05,5.26978e-63,0.999984
490,1000520,0,1003400,9.55092e-05,2.63724e-47,0.999904
491,1000530,0,1003400,0.000679529,2.44248e-30,0.99932
492,1000540,0,1003400,0.00442567,1.92348e-14,0.995574
493,1000550,0,1003400,0.0148524,0.000749056,0.984399
494,1000560,0,1003400,0.0203018,0.190248,0.789451
495,1000570,0,1003400,0.0229117,0.511105,0.465984
496,1000580,0,1003400,0.0238755,0.864452,0.111672
497,1000590,0,1003400,0.0240547,0.958205,0.0177401
498,1000600,0,1003400,0.0198392,0.971999,0.00816221
499,1000610,0,1003400,0.0180026,0.969333,0.0126643
500,1000620,0,1003400,0.0174817,0.965354,0.0171643
501,1000630,0,1003400,0.0172759,0.955715,0.027009
502,1000640,0,1003400,0.0170764,0.944309,0.0386151
503,1000650,0,1003400,0.017048,0.937036,0.0459158
504,1000660,0,1003400,0.0172716,0.935488,0.0472408
505,999660,0,1003410,0.00243652,6.99143e-20,0.997563
506,999670,0,1003410,0.0140678,0.000185767,0.985746
507,999680,0,1003410,0.0186861,0.0741794,0.907135
508,999690,0,1003410,0.0131113,0.000249114,0.98664
509,999700,0,1003410,0.00979321,1.90852e-06,0.990205
510,999710,0,1003410,0.00802256,6.57462e-08,0.991977
511,999720,0,1003410,0.00733922,1.37235e-08,0.992661
512,999730,0,1003410,0.00802665,5.09944e-08,0.991973
513,999740,0,1003410,0.00756799,2.41761e-08,0.992432
514,999750,0,1003410,0.00759384,2.20483e-08,0.992406
515,999760,0,1003410,0.00637264,1.22619e-09,0.993627
516,999770,0,1003410,0.00629386,1.25874e-09,0.993706
517,999780,0,1003410,0.00659098,2.69979e-09,0.993409
518,999790,0,1003410,0.0063246,9.47933e-10,0.993675
519,999800,0,1003410,0.00595349,3.59185e-10,0.994047
520,999810,0,1003410,0.00564185,2.03175e-10,0.994358
521,999820,0,1003410,0.00482126,1.34598e-11,0.995179
522,999830,0,1003410,0.00469341,6.99602e-12,0.995307
523,999840,0,1003410,0.00602689,3.82444e-10,0.993973
524,999850,0,1003410,0.00818302,5.834e-08,0.991817
525,999860,0,1003410,0.0107529,4.46285e-06,0.989243
526,999870,0,1003410,0.00994328,1.21511e-06,0.990056
527,999880,0,1003410,0.00692683,3.37188e-09,0.993073
528,999890,0,1003410,0.00422929,9.59488e-13,0.995771
529,999900,0,1003410,0.00318756,1.05159e-14,0.996812
530,999910,0,1003410,0.00330466,2.18211e-14,0.996695
531,999920,0,1003410,0.00397973,4.63612e-13,0.99602
532,999930,0,1003410,0.00463035,4.15574e-12,0.99537
533,999940,0,1003410,0.0044494,1.90295e-12,0.995551
534,999950,0,1003410,0.00443729,1.77168e-12,0.995563
535,999960,0,1003410,0.00417774,7.18677e-13,0.995822
536,999970,0,1003410,0.00336656,2.29547e-14,0.996633
537,999980,0,1003410,0.00306844,4.69531e-15,0.996932
538,999990,0,1003410,0.00360657,5.20658e-14,0.996393
539,1000000,0,1003410,0.00474098,3.30819e-12,0.995259
540,1000010,0,1003410,0.00672364,7.99731e-10,0.993276
541,1000020,0,1003410,0.00724133,2.79611e-09,0.992759
542,1000030,0,1003410,0.00761736,5.83805e-09,0.992383
543,1000040,0,1003410,0.00667458,8.21028e-10,0.993325
544,1000050,0,1003410,0.00616983,3.44739e-10,0.99383
545,1000060,0,1003410,0.00440591,2.60112e-13,0.995594
546,1000070,0,1003410,0.00190467,1.15743e-21,0.998095
547,1000080,0,1003410,0.000265017,3.33448e-40,0.999735
548,1000090,0,1003410,1.49245e-05,4.18727e-66,0.999985
549,1000100,0,1003410,1.19792e-06,1.18149e-88,0.999999
550,1000110,0,1003410,2.65059e-07,2.79748e-101,1
551,1000120,0,1003410,4.68718e-07,7.11002e-95,1
552,1000130,0,1003410,4.02149e-06,1.7052e-74,0.999996
553,1000140,0,1003410,4.42571e-05,7.40521e-53,0.999956
554,1000150,0,1003410,7.91365e-05,7.58261e-49,0.999921
555,1000160,0,1003410,1.30987e-05,3.02981e-66,0.999987
556,1000170,0,1003410,9.64764e-07,2.863e-89,0.999999
557,1000180,0,1003410,1.30369e-07,7.07668e-105,1
558,1000190,0,1003410,5.08479e-08,5.79709e-112,1
559,1000200,0,1003410,4.32018e-08,2.79579e-114,1
560,1000210,0,1003410,4.17361e-08,4.46707e-115,1
561,1000220,0,1003410,6.83114e-08,2.64628e-110,1
562,1000230,0,1003410,1.76382e-07,1.1986e-102,1
563,1000240,0,1003410,2.98382e-07,1.89091e-98,1
564,1000250,0,1003410,4.67252e-07,6.81749e-94,1
565,1000260,0,1003410,7.60357e-07,1.66584e-88,0.999999
566,1000270,0,1003410,1.74074e-06,2.39494e-80,0.999998
567,1000280,0,1003410,4.33848e-06,9.49284e-73,0.999996
568,1000290,0,1003410,5.96205e-06,8.62399e-71,0.999994
569,1000300,0,1003410,3.57802e-06,2.03239e-74,0.999996
570,1000310,0,1003410,2.7457e-06,6.59587e-76,0.999997
571,1000320,0,1003410,4.29437e-06,4.19466e-73,0.999996
572,1000330,0,1003410,1.50051e-05,6.73356e-64,0.999985
573,1000340,0,1003410,2.66919e-05,8.96338e-59,0.999973
574,1000350,0,1003410,2.81519e-05,2.51388e-57,0.999972
575,1000360,0,1003410,2.16581e-05,1.418e-59,0.999978
576,1000370,0,1003410,1.59e-05,5.65534e-64,0.999984
577,1000380,0,1003410,9.19899e-06,2.65781e-68,0.999991
578,1000390,0,1003410,5.26433e-06,4.14261e-73,0.999995
579,1000400,0,1003410,4.39855e-06,3.23128e-77,0.999996
580,1000410,0,1003410,3.09004e-06,6.38862e-80,0.999997
581,1000420,0,1003410,1.33227e-06,1.1346e-85,0.999999
582,1000430,0,1003410,4.91447e-07,3.96326e-95,1
583,1000440,0,1003410,2.46166e-07,1.43492e-101,1
584,1000450,0,1003410,2.3938e-07,3.14797e-100,1
585,1000460,0,1003410,5.67111e-07,2.15937e-92,0.999999
586,1000470,0,1003410,1.48508e-06,2.8199e-85,0.999999
587,1000480,0,1003410,3.38415e-06,1.26457e-77,0.999997
588,1000490,0,1003410,9.34116e-06,2.64148e-68,0.999991
589,1000500,0,1003410,2.45799e-05,5.8224e-60,0.999975
590,1000510,0,1003410,5.45037e-05,6.54143e-53,0.999945
591,1000520,0,1003410,0.000139258,3.63239e-44,0.999861
592,1000530,0,1003410,0.000502189,3.52824e-33,0.999498
593,1000540,0,1003410,0.00257697,3.3e-19,0.997423
594,1000550,0,1003410,0.00964779,1.20702e-07,0.990352
595,1000560,0,1003410,0.0168616,0.00810761,0.975031
596,1000570,0,1003410,0.0200631,0.169304,0.810633
597,1000580,0,1003410,0.023522,0.684075,0.292403
598,1000590,0,1003410,0.0253302,0.939958,0.0347114
599,1000600,0,1003410,0.0209851,0.969568,0.00944716
600,1000610,0,1003410,0.017632,0.970541,0.0118273
601,1000620,0,1003410,0.0173794,0.962091,0.0205291
602,1000630,0,1003410,0.0169861,0.950163,0.0328508
603,1000640,0,1003410,0.0166767,0.941577,0.0417461
604,1000650,0,1003410,0.0165479,0.938569,0.0448832
605,1000660,0,1003410,0.017019,0.937932,0.0450492
606,999660,0,1003420,0.00577266,1.50519e-12,0.994227
607,999670,0,1003420,0.0169809,0.0197847,0.963234
608,999680,0,1003420,0.0143511,0.00132305,0.984326
609,999690,0,1003420,0.00903882,7.1732e-07,0.99096
610,999700,0,1003420,0.00640349,2.46642e-09,0.993597
611,999710,0,1003420,0.00515627,7.04758e-11,0.994844
612,999720,0,1003420,0.00502124,4.2794e-11,0.994979
613,999730,0,1003420,0.00556005,1.93533e-10,0.99444
614,999740,0,1003420,0.00684971,4.55418e-09,0.99315
615,999750,0,1003420,0.00717669,8.35844e-09,0.992823
616,999760,0,1003420,0.00723332,9.51836e-09,0.992767
617,999770,0,1003420,0.00694496,5.04558e-09,0.993055
618,999780,0,1003420,0.00784465,3.04053e-08,0.992155
619,999790,0,1003420,0.00759616,1.90953e-08,0.992404
620,999800,0,1003420,0.00693725,4.18298e-09,0.993063
621,999810,0,1003420,0.00612756,4.87445e-10,0.993872
622,999820,0,1003420,0.00562532,1.49686e-10,0.994375
623,999830,0,1003420,0.00553702,1.2953e-10,0.994463
624,999840,0,1003420,0.00703903,4.65202e-09,0.992961
625,999850,0,1003420,0.0100711,1.37885e-06,0.989928
626,999860,0,1003420,0.0120221,2.48788e-05,0.987953
627,999870,0,1003420,0.010742,4.23416e-06,0.989254
628,999880,0,1003420,0.00705189,3.85049e-09,0.992948
629,999890,0,1003420,0.00446888,2.13621e-12,0.995531
630,999900,0,1003420,0.003551,7.00406e-14,0.996449
631,999910,0,1003420,0.00365749,1.10793e-13,0.996343
632,999920,0,1003420,0.00439701,1.58153e-12,0.995603
633,999930,0,1003420,0.00444046,1.63003e-12,0.99556
634,999940,0,1003420,0.00406818,4.23058e-13,0.995932
635,999950,0,1003420,0.00400462,3.44729e-13,0.995995
636,999960,0,1003420,0.0041946,6.1421e-13,0.995805
637,999970,0,1003420,0.00351035,3.88833e-14,0.99649
638,999980,0,1003420,0.00315074,8.41738e-15,0.996849
639,999990,0,1003420,0.00361056,5.40446e-14,0.996389
640,1000000,0,1003420,0.00468462,3.02596e-12,0.995315
641,1000010,0,1003420,0.00631987,4.15731e-10,0.99368
642,1000020,0,1003420,0.00649363,6.37102e-10,0.993506
643,1000030,0,1003420,0.0064709,4.22766e-10,0.993529
644,1000040,0,1003420,0.00502681,1.42247e-11,0.994973
645,1000050,0,1003420,0.00354888,1.07904e-13,0.996451
646,1000060,0,1003420,0.00279034,5.10901e-16,0.99721
647,1000070,0,1003420,0.00159027,4.09541e-22,0.99841
648,1000080,0,1003420,0.000365436,1.37004e-36,0.999635
649,1000090,0,1003420,3.28969e-05,6.24396e-59,0.999967
650,1000100,0,1003420,4.39459e-06,3.32967e-77,0.999996
651,1000110,0,1003420,1.4249e-06,1.53452e-86,0.999999
652,1000120,0,1003420,2.15221e-06,4.6306e-82,0.999998
653,1000130,0,1003420,8.4364e-06,3.09309e-69,0.999992
654,1000140,0,1003420,3.3865e-05,1.71141e-56,0.999966
655,1000150,0,1003420,2.60721e-05,1.08009e-58,0.999974
656,1000160,0,1003420,4.52224e-06,2.99525e-75,0.999995
657,1000170,0,1003420,6.20356e-07,1.55915e-92,0.999999
658,1000180,0,1003420,1.71287e-07,5.78357e-102,1
659,1000190,0,1003420,9.13043e-08,2.82749e-106,1
660,1000200,0,1003420,8.06362e-08,7.90094e-109,1
661,1000210,0,1003420,8.81156e-08,6.50344e-109,1
662,1000220,0,1003420,2.1243e-07,5.91063e-101,1
663,1000230,0,1003420,7.34512e-07,1.94256e-90,0.999999
664,1000240,0,1003420,1.30157e-06,2.54651e-85,0.999999
665,1000250,0,1003420,1.43574e-06,9.70076e-84,0.999999
666,1000260,0,1003420,1.97899e-06,1.99662e-80,0.999998
667,1000270,0,1003420,3.36098e-06,1.53131e-74,0.999997
668,1000280,0,1003420,6.56315e-06,5.88237e-68,0.999993
669,1000290,0,1003420,9.27007e-06,3.89494e-66,0.999991
670,1000300,0,1003420,1.04902e-05,2.32517e-65,0.99999
671,1000310,0,1003420,9.81581e-06,2.66137e-64,0.99999
672,1000320,0,1003420,1.72788e-05,5.15204e-59,0.999983
673,1000330,0,1003420,6.09729e-05,3.96917e-50,0.999939
674,1000340,0,1003420,0.00014633,9.53282e-44,0.999854
675,1000350,0,1003420,0.00019398,1.17492e-41,0.999806
676,1000360,0,1003420,0.000171876,6.15522e-43,0.999828
677,1000370,0,1003420,0.000120421,8.78502e-46,0.99988
678,1000380,0,1003420,8.85453e-05,2.05417e-49,0.999911
679,1000390,0,1003420,8.15021e-05,1.02354e-51,0.999918
680,1000400,0,1003420,5.61675e-05,2.9885e-55,0.999944
681,1000410,0,1003420,3.78282e-05,1.80962e-57,0.999962
682,1000420,0,1003420,1.8561e-05,1.31232e-64,0.999981
683,1000430,0,1003420,5.73427e-06,1.27164e-74,0.999994
684,1000440,0,1003420,2.04323e-06,7.61174e-80,0.999998
685,1000450,0,1003420,4.24521e-06,4.94536e-75,0.999996
686,1000460,0,1003420,1.76711e-05,2.39251e-65,0.999982
687,1000470,0,1003420,3.96182e-05,2.33086e-57,0.99996
688,1000480,0,1003420,8.84153e-05,1.35912e-48,0.999912
689,1000490,0,1003420,0.000178015,3.58698e-42,0.999822
690,1000500,0,1003420,0.000268916,1.48102e-38,0.999731
691,1000510,0,1003420,0.000290406,1.18979e-38,0.99971
692,1000520,0,1003420,0.000346848,4.12126e-37,0.999653
693,1000530,0,1003420,0.000671271,4.7838e-31,0.999329
694,1000540,0,1003420,0.00232324,1.05821e-19,0.997677
695,1000550,0,1003420,0.00791798,3.04259e-09,0.992082
696,1000560,0,1003420,0.015129,0.000533712,0.984337
697,1000570,0,1003420,0.0186634,0.0379287,0.943408
698,1000580,0,1003420,0.0236989,0.725567,0.250735
699,1000590,0,1003420,0.0251452,0.95005,0.0248045
700,1000600,0,1003420,0.0202774,0.971232,0.00849075
701,1000610,0,1003420,0.017875,0.971187,0.0109381
702,1000620,0,1003420,0.0175782,0.963053,0.0193686
703,1000630,0,1003420,0.0169547,0.951414,0.031631
704,1000640,0,1003420,0.0164034,0.941469,0.0421272
705,1000650,0,1003420,0.016443,0.942914,0.0406427
706,1000660,0,1003420,0.0166121,0.935161,0.0482267
707,999660,0,1003430,0.00753944,5.56293e-10,0.992461
708,999670,0,1003430,0.014853,0.00242588,0.982721
709,999680,0,1003430,0.0115613,5.50839e-05,0.988384
710,999690,0,1003430,0.00670435,6.98063e-09,0.993296
711,999700,0,1003430,0.00471314,2.5008e-11,0.995287
712,999710,0,1003430,0.00428811,4.37266e-12,0.995712
713,999720,0,1003430,0.00467424,1.68968e-11,0.995326
714,999730,0,1003430,0.00545115,1.88549e-10,0.994549
715,999740,0,1003430,0.00713283,8.62615e-09,0.992867
716,999750,0,1003430,0.00850118,1.2853e-07,0.991499
717,999760,0,1003430,0.00920436,4.90025e-07,0.990795
718,999770,0,1003430,0.00992924,1.26038e-06,0.99007
719,999780,0,1003430,0.010769,3.46001e-06,0.989228
720,999790,0,1003430,0.0102834,2.02133e-06,0.989715
721,999800,0,1003430,0.00927193,3.9935e-07,0.990728
722,999810,0,1003430,0.00796673,3.06089e-08,0.992033
723,999820,0,1003430,0.00706296,5.14522e-09,0.992937
724,999830,0,1003430,0.00645756,1.34733e-09,0.993542
725,999840,0,1003430,0.00787775,2.5065e-08,0.992122
726,999850,0,1003430,0.0111285,5.5259e-06,0.988866
727,999860,0,1003430,0.0122809,2.97735e-05,0.987689
728,999870,0,1003430,0.0101071,1.3105e-06,0.989892
729,999880,0,1003430,0.00740691,7.7287e-09,0.992593
730,999890,0,1003430,0.0054224,5.37499e-11,0.994578
731,999900,0,1003430,0.00431366,1.60474e-12,0.995686
732,999910,0,1003430,0.00442662,1.99667e-12,0.995573
733,999920,0,1003430,0.00510152,1.2625e-11,0.994898
734,999930,0,1003430,0.00490077,7.03309e-12,0.995099
735,999940,0,1003430,0.00432235,1.09095e-12,0.995678
736,999950,0,1003430,0.00408141,4.74132e-13,0.995919
737,999960,0,1003430,0.00420689,7.22345e-13,0.995793
738,999970,0,1003430,0.00417551,6.44553e-13,0.995824
739,999980,0,1003430,0.00424033,8.25318e-13,0.99576
740,999990,0,1003430,0.00462739,3.12617e-12,0.995373
741,1000000,0,1003430,0.00549429,3.97976e-11,0.994506
742,1000010,0,1003430,0.005995,1.44766e-10,0.994005
743,1000020,0,1003430,0.00561406,5.15913e-11,0.994386
744,1000030,0,1003430,0.00422138,8.23471e-13,0.995779
745,1000040,0,1003430,0.00234888,1.69473e-16,0.997651
746,1000050,0,1003430,0.00133273,1.36285e-20,0.998667
747,1000060,0,1003430,0.000980292,3.02385e-23,0.99902
748,1000070,0,1003430,0.000686018,2.43501e-27,0.999314
749,1000080,0,1003430,0.000251803,4.50221e-38,0.999748
750,1000090,0,1003430,4.30468e-05,1.61168e-55,0.999957
751,1000100,0,1003430,8.61192e-06,1.7092e-70,0.999991
752,1000110,0,1003430,4.16109e-06,9.34881e-77,0.999996
753,1000120,0,1003430,5.73004e-06,1.87971e-73,0.999994
754,1000130,0,1003430,1.43214e-05,4.44201e-65,0.999986
755,1000140,0,1003430,2.47232e-05,1.30471e-59,0.999975
756,1000150,0,1003430,1.51004e-05,1.4041e-63,0.999985
757,1000160,0,1003430,3.39105e-06,1.32295e-76,0.999997
758,1000170,0,1003430,8.70806e-07,3.8274e-88,0.999999
759,1000180,0,1003430,4.23979e-07,3.84199e-94,1
760,1000190,0,1003430,2.63447e-07,1.41335e-97,1
761,1000200,0,1003430,1.52588e-07,1.32158e-102,1
762,1000210,0,1003430,1.95702e-07,6.02529e-102,1
763,1000220,0,1003430,7.42013e-07,4.43057e-91,0.999999
764,1000230,0,1003430,3.74647e-06,1.198e-75,0.999996
765,1000240,0,1003430,7.97893e-06,3.2927e-68,0.999992
766,1000250,0,1003430,9.22586e-06,1.15165e-67,0.999991
767,1000260,0,1003430,1.11928e-05,7.94837e-67,0.999989
768,1000270,0,1003430,1.16198e-05,4.52757e-65,0.999988
769,1000280,0,1003430,1.6125e-05,8.20396e-61,0.999984
770,1000290,0,1003430,2.00654e-05,1.23136e-57,0.99998
771,1000300,0,1003430,2.81558e-05,1.45489e-55,0.999972
772,1000310,0,1003430,3.42399e-05,3.60452e-54,0.999966
773,1000320,0,1003430,7.56367e-05,3.45588e-47,0.999924
774,1000330,0,1003430,0.0002074,3.31437e-38,0.999793
775,1000340,0,1003430,0.000628391,5.1273e-30,0.999372
776,1000350,0,1003430,0.000945425,8.29791e-28,0.999055
777,1000360,0,1003430,0.00108065,1.8343e-27,0.998919
778,1000370,0,1003430,0.000842837,5.13474e-29,0.999157
779,1000380,0,1003430,0.000629286,4.6341e-32,0.999371
780,1000390,0,1003430,0.000576304,4.90076e-35,0.999424
781,1000400,0,1003430,0.000476871,5.34196e-37,0.999523
782,1000410,0,1003430,0.000456084,2.76476e-37,0.999544
783,1000420,0,1003430,0.000258568,7.34989e-42,0.999741
784,1000430,0,1003430,8.10846e-05,2.58678e-49,0.999919
785,1000440,0,1003430,5.3683e-05,1.63789e-52,0.999946
786,1000450,0,1003430,0.000152283,2.54965e-46,0.999848
787,1000460,0,1003430,0.00048588,1.29462e-35,0.999514
788,1000470,0,1003430,0.000919078,1.3988e-27,0.999081
789,1000480,0,1003430,0.00152972,1.94819e-23,0.99847
790,1000490,0,1003430,0.00231621,3.09988e-20,0.997684
791,1000500,0,1003430,0.00244223,3.07939e-19,0.997558
792,1000510,0,1003430,0.00171255,9.32481e-22,0.998287
793,1000520,0,1003430,0.00149789,4.24458e-24,0.998502
794,1000530,0,1003430,0.00201493,7.94244e-22,0.997985
795,1000540,0,1003430,0.00418772,1.10526e-14,0.995812
796,1000550,0,1003430,0.0095935,3.75361e-07,0.990406
797,1000560,0,1003430,0.0167253,0.00288713,0.980388
798,1000570,0,1003430,0.0211066,0.157424,0.821469
799,1000580,0,1003430,0.0248933,0.90603,0.0690768
800,1000590,0,1003430,0.0243015,0.969033,0.00666553
801,1000600,0,1003430,0.0182618,0.974749,0.00698953
802,1000610,0,1003430,0.0181267,0.970758,0.0111149
803,1000620,0,1003430,0.0180155,0.966667,0.0153179
804,1000630,0,1003430,0.0170626,0.958318,0.0246197
805,1000640,0,1003430,0.0164008,0.947655,0.0359445
806,1000650,0,1003430,0.0164367,0.940627,0.042936
807,1000660,0,1003430,0.0162102,0.927269,0.0565208
808,999660,0,1003440,0.00707728,6.84284e-10,0.992923
809,999670,0,1003440,0.0122489,9.125e-05,0.98766
810,999680,0,1003440,0.0106922,1.57656e-05,0.989292
811,999690,0,1003440,0.00652683,5.1595e-09,0.993473
812,999700,0,1003440,0.00432399,7.23377e-12,0.995676
813,999710,0,1003440,0.00380346,7.66781e-13,0.996197
814,999720,0,1003440,0.00472118,2.33818e-11,0.995279
815,999730,0,1003440,0.00622217,1.66632e-09,0.993778
816,999740,0,1003440,0.00839318,1.19314e-07,0.991607
817,999750,0,1003440,0.0107191,5.24227e-06,0.989276
818,999760,0,1003440,0.0131816,0.000153905,0.986665
819,999770,0,1003440,0.0147805,0.000800523,0.984419
820,999780,0,1003440,0.0151537,0.000875889,0.98397
821,999790,0,1003440,0.0144289,0.000364863,0.985206
822,999800,0,1003440,0.0129864,8.88432e-05,0.986925
823,999810,0,1003440,0.0104538,3.45693e-06,0.989543
824,999820,0,1003440,0.00824741,5.92504e-08,0.991753
825,999830,0,1003440,0.00722689,5.44849e-09,0.992773
826,999840,0,1003440,0.00799711,2.83537e-08,0.992003
827,999850,0,1003440,0.0104886,2.07369e-06,0.989509
828,999860,0,1003440,0.0109292,3.79353e-06,0.989067
829,999870,0,1003440,0.00871623,9.45024e-08,0.991284
830,999880,0,1003440,0.00693925,2.80814e-09,0.993061
831,999890,0,1003440,0.00553857,8.60991e-11,0.994461
832,999900,0,1003440,0.0052124,2.84087e-11,0.994788
833,999910,0,1003440,0.00508919,1.48291e-11,0.994911
834,999920,0,1003440,0.0051194,1.549e-11,0.994881
835,999930,0,1003440,0.00501421,1.13703e-11,0.994986
836,999940,0,1003440,0.00463391,3.33428e-12,0.995366
837,999950,0,1003440,0.00449889,2.25962e-12,0.995501
838,999960,0,1003440,0.00537618,4.22133e-11,0.994624
839,999970,0,1003440,0.00563383,7.42868e-11,0.994366
840,999980,0,1003440,0.00571773,7.18135e-11,0.994282
841,999990,0,1003440,0.00636741,4.98818e-10,0.993633
842,1000000,0,1003440,0.00671247,1.15587e-09,0.993288
843,1000010,0,1003440,0.00590612,9.5588e-11,0.994094
844,1000020,0,1003440,0.00507188,8.53198e-12,0.994928
845,1000030,0,1003440,0.00264409,7.48234e-16,0.997356
846,1000040,0,1003440,0.000918499,4.38184e-23,0.999082
847,1000050,0,1003440,0.000352056,1.13757e-30,0.999648
848,1000060,0,1003440,0.000274075,2.86912e-33,0.999726
849,1000070,0,1003440,0.000210015,1.43198e-36,0.99979
850,1000080,0,1003440,9.14118e-05,1.0364e-45,0.999909
851,1000090,0,1003440,1.92951e-05,1.15118e-61,0.999981
852,1000100,0,1003440,4.29904e-06,1.97783e-76,0.999996
853,1000110,0,1003440,2.33427e-06,1.19786e-81,0.999998
854,1000120,0,1003440,3.91557e-06,2.09082e-76,0.999996
855,1000130,0,1003440,9.35652e-06,3.75815e-68,0.999991
856,1000140,0,1003440,1.322e-05,2.50353e-64,0.999987
857,1000150,0,1003440,1.05253e-05,5.51124e-66,0.999989
858,1000160,0,1003440,6.45188e-06,5.21571e-70,0.999994
859,1000170,0,1003440,3.66882e-06,5.05347e-75,0.999996
860,1000180,0,1003440,1.80653e-06,1.17535e-80,0.999998
861,1000190,0,1003440,8.33151e-07,2.42199e-87,0.999999
862,1000200,0,1003440,4.47603e-07,2.22947e-93,1
863,1000210,0,1003440,6.00007e-07,6.2762e-92,0.999999
